City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
1048,Burns Lake,CA,54.2331,-125.7533,87.22,20,1,5.53,clear sky
1049,Beberibe,BR,-4.1797,-38.1306,77.95,84,54,12.28,broken clouds
1050,Lesnoy,RU,57.6198,63.0784,52.03,92,67,6.15,broken clouds
1051,Mvuma,ZW,-19.2792,30.5283,46.24,68,0,6.06,clear sky
1052,Ust-Kut,RU,56.7938,105.7672,56.46,98,100,4.09,overcast clouds
1053,Sudbury,CA,46.49,-80.99,69.06,60,65,11.01,broken clouds
1054,Horodnytsya,UA,50.807,27.3168,59.29,75,72,4.61,broken clouds
1055,Kaduqli,SD,11.0167,29.7167,71.74,93,99,3.94,overcast clouds
1056,Luena,AO,-11.7833,19.9167,57.33,36,100,3.49,overcast clouds
1057,George,ZA,-33.963,22.4617,59.43,52,0,5.88,clear sky
1058,Varnavino,RU,57.4035,45.0916,59.32,93,7,5.37,clear sky
1059,Bayana,IN,26.9,77.2833,81.52,78,94,5.06,overcast clouds
1060,Yerbogachen,RU,61.2767,108.0108,66.42,86,80,4.27,broken clouds
1061,Gunjur,GM,13.2019,-16.7339,78.87,89,40,6.91,light rain
1062,Conceicao Do Araguaia,BR,-8.2578,-49.2647,80.74,29,3,2.46,clear sky
1063,Phalaborwa,ZA,-23.943,31.1411,60.08,79,0,4.41,clear sky
1064,Kawalu,ID,-7.3817,108.2082,71.87,93,98,1.92,overcast clouds
1065,Tooele,US,40.5308,-112.2983,97.45,23,0,8.05,clear sky
1066,Ampanihy,MG,-24.7,44.75,61.83,88,27,12.08,scattered clouds
1067,Gazojak,TM,41.1875,61.4036,80.33,33,0,10.07,clear sky
1068,Buraydah,SA,26.326,43.975,95.45,16,98,5.61,overcast clouds
1069,Muroto,JP,33.2833,134.15,80.92,85,47,12.77,scattered clouds
1070,Porto Walter,BR,-8.2686,-72.7439,79.25,64,14,1.66,few clouds
1071,Greenwood,US,34.1668,-82.1165,91.76,55,0,14.97,clear sky
1072,Challans,FR,46.8436,-1.8749,70.0,74,100,7.11,overcast clouds
1073,Diamantino,BR,-14.4086,-56.4461,78.12,27,15,4.88,few clouds
1074,Kulhudhuffushi,MV,6.6221,73.07,79.84,82,100,20.13,overcast clouds
1075,Sendafa,ET,9.15,39.0333,58.35,94,100,3.29,light rain
1076,Sobolevo,RU,54.4299,31.8996,54.75,82,15,3.94,few clouds
1077,Laramie,US,41.3114,-105.5911,66.58,68,0,12.66,clear sky
1078,Altamira,BR,-3.2033,-52.2064,78.91,55,27,0.76,scattered clouds
1079,Dubbo,AU,-32.25,148.6167,42.93,93,75,1.14,broken clouds
1080,Herat,AF,34.5,62.0,77.22,27,55,16.78,broken clouds
1081,Koksovyy,RU,48.1967,40.5989,72.97,57,38,5.48,scattered clouds
1082,Mahibadhoo,MV,3.7833,72.9667,81.75,76,64,14.52,broken clouds
1083,Exeter,GB,50.7236,-3.5275,59.99,93,0,2.3,clear sky
1084,Navahrudak,BY,53.6,25.8333,52.21,94,30,5.84,scattered clouds
1085,Visby,SE,57.6409,18.296,48.81,93,4,2.3,clear sky
1086,Khandyga,RU,62.6667,135.6,76.32,53,54,1.97,broken clouds
1087,Figeac,FR,44.75,1.9167,64.78,58,89,2.21,overcast clouds
1088,Benguela,AO,-12.5763,13.4055,67.57,88,30,2.93,scattered clouds
1089,Jvari,GE,42.7169,42.052,64.63,93,7,3.67,clear sky
1090,Atascocita,US,29.9988,-95.1766,95.94,60,69,3.0,broken clouds
1091,Razdolnoye,RU,43.55,131.9167,75.61,92,100,10.16,overcast clouds
1092,Xichang,CN,27.8964,102.2634,63.63,93,20,1.81,few clouds
1093,Tomatlan,MX,19.9333,-105.25,87.26,58,55,6.35,broken clouds
1094,Evanston,US,42.0411,-87.6901,80.11,50,40,10.36,scattered clouds
1095,Saint-Francois,FR,46.4154,3.9054,63.84,68,0,4.61,clear sky
1096,Roswell,US,34.0232,-84.3616,92.03,65,20,12.66,few clouds
1097,Kosino,RU,58.4127,51.2782,57.51,83,17,3.31,few clouds
1098,Helong,CN,42.5397,128.9972,72.55,79,73,2.57,broken clouds
1099,Borova,UA,50.1763,30.1043,65.25,62,4,0.4,clear sky
1100,Uvalde,US,29.3669,-99.767,99.32,32,75,12.66,broken clouds
1101,Trinidad,BO,-14.8333,-64.9,89.58,40,20,3.44,few clouds
1102,Ulety,RU,51.3572,112.4849,56.8,89,67,1.57,broken clouds
1103,Kearney,US,40.6995,-99.0815,80.33,50,75,5.75,broken clouds
1104,Mandalgovi,MN,45.7625,106.2708,57.43,65,59,10.76,broken clouds
1105,Guimar,ES,28.3039,-16.4325,68.72,37,24,8.01,few clouds
1106,Tukums,LV,56.9669,23.1553,56.55,95,0,6.4,clear sky
1107,Ler,SS,8.3018,30.1418,70.45,96,91,4.29,overcast clouds
1108,Kidal,ML,18.4411,1.4078,83.05,49,93,16.55,overcast clouds
1109,Northam,GB,51.0333,-4.2167,59.61,90,13,2.86,few clouds
1110,Nizamabad,IN,18.6667,78.1167,77.79,83,98,2.98,overcast clouds
1111,Stephenville Crossing,CA,48.5,-58.4318,69.93,60,20,12.66,few clouds
1112,Taybad,IR,34.74,60.7756,81.28,25,5,16.4,clear sky
1113,Rawah,IQ,34.4816,41.9093,89.78,12,0,5.68,clear sky
1114,Chipinge,ZW,-20.1883,32.6236,46.8,79,0,3.58,clear sky
1115,Abadan,IR,30.3392,48.3043,91.35,84,40,11.5,scattered clouds
1116,Kingaroy,AU,-26.5333,151.8333,54.25,56,0,1.97,clear sky
1117,Erenhot,CN,43.6475,111.9767,79.11,32,100,11.68,overcast clouds
1118,Celina,US,40.5489,-84.5702,82.31,63,47,6.51,scattered clouds
1119,Mangaratiba,BR,-22.9597,-44.0406,76.06,57,36,3.62,scattered clouds
1120,Agua Dulce,MX,18.1333,-94.1333,82.85,73,95,9.33,overcast clouds
1121,Yelizovo,RU,53.1873,158.3805,64.54,72,75,7.0,broken clouds
1122,Tres Arroyos,AR,-38.3739,-60.2798,40.87,78,4,6.55,clear sky
1123,Warrnambool,AU,-38.3833,142.4833,47.73,70,10,3.04,clear sky
1124,Imbituba,BR,-28.24,-48.6703,67.08,87,100,30.0,overcast clouds
1125,Tsaratanana,MG,-16.7833,47.65,66.51,79,74,6.69,broken clouds
1126,Hargeysa,SO,9.56,44.065,71.02,51,5,25.37,clear sky
1127,Misratah,LY,32.3754,15.0925,82.02,68,0,2.44,clear sky
1128,Zyryanskoye,RU,56.8306,86.6258,56.71,83,18,3.6,few clouds
1129,Rongcheng,CN,30.634,117.8517,77.81,93,100,0.87,overcast clouds
1130,Fereydunshahr,IR,32.941,50.121,63.0,64,79,2.35,broken clouds
1131,Copiapo,CL,-27.3667,-70.3333,53.29,56,93,1.23,overcast clouds
1132,Sonoita,MX,31.85,-112.8333,96.44,28,85,13.35,overcast clouds
1133,Zonguldak,TR,41.25,31.8333,60.78,78,0,3.29,clear sky
1134,Chabahar,IR,25.2919,60.643,80.8,80,100,9.19,overcast clouds
1135,Popovo,BG,43.35,26.2333,64.92,58,79,4.29,broken clouds
1136,Mogok,MM,22.9167,96.5,66.51,88,93,2.06,overcast clouds
1137,Lamu,KE,-2.2717,40.902,74.46,78,28,14.52,scattered clouds
1138,Sao Joao Dos Patos,BR,-6.495,-43.7022,78.64,40,16,1.59,few clouds
1139,Ilave,PE,-16.0833,-69.6667,41.95,39,26,3.09,scattered clouds
1140,Colmenar Viejo,ES,40.6591,-3.7676,84.18,35,5,6.49,clear sky
1141,Bijie,CN,27.3125,105.2942,63.68,91,1,2.66,clear sky
1142,Neiafu,TO,-18.65,-173.9833,79.48,78,75,11.5,broken clouds
1143,Port-Cartier,CA,50.0334,-66.8654,62.82,87,48,9.53,scattered clouds
1144,Pondicherry,IN,11.93,79.83,82.22,77,73,2.64,broken clouds
1145,Lokhvytsya,UA,50.3678,33.2602,60.31,77,1,5.44,clear sky
1146,Igarka,RU,67.4667,86.5833,53.26,75,0,13.06,clear sky
1147,Nicoya,CR,10.1483,-85.452,80.69,84,97,0.63,overcast clouds
1148,Phimai,TH,15.2232,102.4947,84.11,75,92,4.85,overcast clouds
1149,Gabu,GW,12.2833,-14.2167,74.97,88,76,7.25,broken clouds
1150,Opuwo,NA,-18.0607,13.84,59.29,38,81,5.55,broken clouds
1151,French Harbor,HN,16.35,-86.4333,85.06,86,57,11.01,broken clouds
1152,Martapura,ID,-3.4167,114.85,73.49,94,38,2.3,fog
1153,Littlehampton,GB,50.8069,-0.5378,62.13,74,36,11.81,scattered clouds
1154,Vung Tau,VN,10.346,107.0843,80.1,84,33,7.02,scattered clouds
1155,Key West,US,24.5557,-81.7826,88.0,78,0,17.29,clear sky
1156,Garoua Boulai,CM,5.8833,14.55,63.81,99,100,4.07,heavy intensity rain
1157,Kpandu,GH,6.9954,0.2931,74.37,82,100,8.63,overcast clouds
1158,Krasnoborsk,RU,61.5598,45.934,62.51,97,62,4.88,broken clouds
1159,Liancheng,CN,24.0519,105.075,67.53,94,99,2.59,overcast clouds
1160,Baoqing,CN,46.3317,132.2111,75.65,73,85,10.65,overcast clouds
1161,Campo Grande,BR,-20.4428,-54.6464,78.35,38,0,6.91,clear sky
1162,Great Yarmouth,GB,52.6083,1.7305,63.95,73,100,14.34,overcast clouds
1163,Tezu,IN,27.9167,96.1667,73.78,93,46,2.98,scattered clouds
1164,Usvyaty,RU,55.7456,30.7533,52.09,95,7,4.63,clear sky
1165,Lasa,IT,46.6166,10.7002,63.48,91,99,3.02,light rain
1166,Baiyin,CN,36.5583,104.2081,67.84,56,89,4.45,overcast clouds
1167,Oer-Erkenschwick,DE,51.6333,7.25,67.05,55,100,8.77,overcast clouds
1168,Galdar,ES,28.147,-15.6502,73.35,81,56,18.21,broken clouds
1169,Maraba,BR,-5.3686,-49.1178,78.98,61,0,1.14,clear sky
1170,Santa Rosa,PH,14.3122,121.1114,82.11,89,99,4.7,overcast clouds
1171,Wilmington,US,34.2257,-77.9447,91.31,66,0,16.11,clear sky
1172,Tianpeng,CN,30.9866,103.9393,77.47,78,2,3.04,clear sky
1173,Fort Myers Beach,US,26.452,-81.9481,95.07,60,20,6.91,few clouds
1174,Kurilsk,RU,45.2333,147.8833,55.15,95,99,7.99,overcast clouds
1175,Rosario Do Sul,BR,-30.2583,-54.9142,54.91,88,100,11.52,overcast clouds
1176,Abeche,TD,13.8292,20.8324,77.76,72,78,9.31,broken clouds
1177,Zaria,NG,11.1113,7.7227,69.94,87,100,5.73,overcast clouds
1178,Koshki,RU,54.2091,50.4677,59.85,78,2,5.66,clear sky
1179,Tautira,PF,-17.7333,-149.15,77.45,78,23,23.38,light rain
1180,El Rosario,MX,24.2556,-107.1828,89.56,57,45,11.56,scattered clouds
1181,Ati,TD,13.2154,18.3353,79.81,66,77,8.79,broken clouds
1182,Dabat,ET,12.9842,37.765,54.05,90,100,0.4,light rain
1183,Valverde Del Camino,ES,37.5751,-6.7543,80.02,43,0,10.56,clear sky
1184,Cozumel,MX,20.5083,-86.9458,87.01,73,29,14.0,scattered clouds
1185,Nikolayevsk-Na-Amure,RU,53.1406,140.73,72.73,63,89,2.01,overcast clouds
1186,Kefamenanu,ID,-9.4467,124.4781,67.23,80,97,5.12,overcast clouds
1187,Nuevo Laredo,MX,27.4763,-99.5164,102.47,29,0,12.66,clear sky
1188,Whitianga,NZ,-36.8333,175.7,57.78,68,6,14.47,clear sky
1189,Iskateley,RU,67.6803,53.1512,63.73,96,99,4.65,light rain
1190,Kungurtug,RU,50.5994,97.5228,44.96,92,64,0.34,broken clouds
1191,Denpasar,ID,-8.65,115.2167,73.06,88,40,3.44,scattered clouds
1192,Varhaug,NO,58.6147,5.6457,55.47,81,5,4.76,clear sky
1193,Mindelo,CV,16.8901,-24.9804,81.95,69,20,5.75,few clouds
1194,San Borja,BO,-14.8167,-66.85,80.49,46,61,2.15,broken clouds
1195,Elban,RU,50.1018,136.5094,71.83,95,100,2.08,overcast clouds
1196,Marsh Harbour,BS,26.5412,-77.0636,83.16,72,24,14.65,few clouds
1197,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,73.44,96,32,3.02,scattered clouds
1198,Sokoto,NG,13.0609,5.239,74.8,77,99,5.95,overcast clouds
1199,Manosque,FR,43.8288,5.7869,67.12,53,42,2.68,scattered clouds
1200,Manaquiri,BR,-3.3167,-60.35,88.29,56,23,3.15,few clouds
1201,Kamenka,RU,51.3223,42.7678,69.37,66,72,2.71,broken clouds
1202,Semnan,IR,35.5729,53.3971,80.44,47,75,11.5,broken clouds
1203,Hangu,CN,39.2489,117.7892,77.04,85,100,6.02,overcast clouds
1204,Athabasca,CA,54.7169,-113.2854,85.46,46,1,10.87,clear sky
1205,Cervo,ES,43.6702,-7.4101,61.97,85,20,5.44,few clouds
1206,Luau,AO,-10.7073,22.2247,61.48,33,86,5.5,overcast clouds
1207,Rokytne,UA,51.2796,27.214,57.0,77,37,3.96,scattered clouds
1208,Vanderhoof,CA,54.0166,-124.0198,92.01,16,0,7.92,clear sky
1209,Novikovo,RU,51.1537,37.8879,62.26,88,45,7.52,scattered clouds
1210,Lotoshino,RU,56.2267,35.6414,54.7,94,100,6.73,overcast clouds
1211,Bom Jesus,BR,-9.0744,-44.3586,75.06,35,0,3.09,clear sky
1212,Xam Nua,LA,20.4197,104.0439,68.67,85,100,2.21,overcast clouds
1213,Huilong,CN,31.8111,121.655,83.93,83,0,12.86,clear sky
1214,Felanitx,ES,39.4696,3.1483,79.02,79,0,6.02,clear sky
1215,Pinega,RU,64.7001,43.3936,60.19,97,97,4.18,overcast clouds
1216,Abha,SA,18.2164,42.5053,69.62,60,0,4.61,clear sky
1217,San Juan,AR,-31.5375,-68.5364,57.18,40,0,7.85,clear sky
1218,Altamont,US,42.2068,-121.7372,102.78,12,4,5.01,clear sky
1219,Zhengjiatun,CN,43.5064,123.5064,71.69,97,100,9.24,overcast clouds
1220,Peniche,PT,39.3558,-9.3811,68.29,90,0,17.0,clear sky
1221,Uyskoye,RU,54.3775,60.0047,54.9,90,100,6.64,light rain
1222,Bolshaya Sosnova,RU,57.6713,54.6029,56.48,76,35,2.46,scattered clouds
1223,Puerto Madryn,AR,-42.7692,-65.0385,51.26,54,3,23.47,clear sky
1224,Sainte-Maxime,FR,43.3,6.6333,75.22,65,13,6.6,few clouds
1225,Zyryanka,RU,65.75,150.85,61.63,43,4,8.23,clear sky
1226,Broome,US,42.2506,-75.833,82.2,66,16,1.01,few clouds
1227,Wencheng,CN,33.0559,113.7978,74.91,90,0,4.68,clear sky
1228,Ouadda,CF,8.0777,22.4007,64.96,100,100,3.15,overcast clouds
1229,Khandbari,NP,27.3747,87.2039,71.46,94,96,1.88,overcast clouds
1230,Port Hedland,AU,-20.3167,118.5667,60.85,44,0,10.36,clear sky
1231,Russellville,US,35.2784,-93.1338,75.58,93,58,9.24,broken clouds
1232,Santo Domingo,DO,18.5001,-69.9886,80.28,80,75,11.5,broken clouds
1233,Dhidhdhoo,MV,6.8833,73.1,79.09,85,100,19.22,overcast clouds
1234,Tongliao,CN,43.6125,122.2653,68.68,96,100,6.62,moderate rain
1235,Pakala,IN,13.4667,79.1167,75.9,86,50,2.15,scattered clouds
1236,Suntar,RU,62.1444,117.6319,75.69,64,11,5.28,few clouds
1237,Sarkand,KZ,45.41,79.9186,71.24,45,26,8.1,scattered clouds
1238,Pedasi,PA,7.5333,-80.0333,78.06,88,100,6.44,overcast clouds
1239,Prince Rupert,CA,54.3161,-130.3201,65.89,87,0,17.27,clear sky
1240,Huaihua,CN,27.5494,109.9592,74.17,97,81,0.89,broken clouds
1241,Hare Bay,CA,48.8499,-54.0148,58.35,84,81,8.5,broken clouds
1242,Aljezur,PT,37.3191,-8.8033,66.22,85,4,14.36,clear sky
1243,Senec,SK,48.2195,17.4004,71.46,67,0,3.44,clear sky
1244,Dongargaon,IN,20.9667,80.85,78.03,87,100,5.86,overcast clouds
1245,Kondinskoye,RU,59.6481,67.41,56.39,78,100,7.25,overcast clouds
1246,Hervey Bay,AU,-25.2986,152.8535,56.01,85,0,3.0,clear sky
1247,Huanren,CN,41.2647,125.3667,73.24,94,93,4.85,overcast clouds
1248,Pringsewu,ID,-5.3582,104.9744,74.52,96,97,0.67,overcast clouds
1249,Mutare,ZW,-18.9707,32.6709,45.75,88,0,2.86,clear sky
1250,Mao,ES,39.8885,4.2658,77.56,78,0,4.61,clear sky
1251,Bonthe,SL,7.5264,-12.505,76.51,75,99,10.71,overcast clouds
1252,Larsnes,NO,62.2028,5.5773,57.45,88,52,7.18,broken clouds
1253,Datong,CN,40.0936,113.2914,69.31,57,55,3.31,broken clouds
1254,Kiunga,PG,-6.1219,141.2906,74.43,99,98,3.6,overcast clouds
1255,Malakal,SS,9.5334,31.6605,71.69,94,97,3.71,overcast clouds
1256,Baturaja,ID,-4.1333,104.1667,75.06,91,100,2.53,overcast clouds
1257,Gazanjyk,TM,39.2446,55.5154,83.62,62,66,12.62,broken clouds
1258,Yatou,CN,37.15,122.3833,79.3,87,25,8.9,scattered clouds
1259,Changping,CN,40.2186,116.2197,74.84,74,0,2.17,clear sky
1260,San Rafael,AR,-34.6177,-68.3301,54.0,22,0,5.97,clear sky
1261,Pafos,CY,34.7667,32.4167,78.58,78,0,5.75,clear sky
1262,Kizilskoye,RU,52.7255,58.8937,52.32,94,15,6.82,few clouds
1263,Kaoma,ZM,-14.7833,24.8,52.05,52,13,5.97,few clouds
1264,Khorinsk,RU,52.1657,109.7726,56.66,74,97,1.19,overcast clouds
1265,Grafton,US,42.207,-71.6856,83.16,74,70,5.01,broken clouds
1266,Kyaiklat,MM,16.4333,95.7333,80.24,88,92,5.08,overcast clouds
1267,Kilmallock,IE,52.4,-8.5772,59.83,90,100,3.0,overcast clouds
1268,Olafsvik,IS,64.8945,-23.7142,44.56,76,95,16.02,overcast clouds
1269,Vigrestad,NO,58.5667,5.7,55.58,81,4,4.21,clear sky
1270,Two Rivers,US,44.1539,-87.5693,74.32,54,44,12.86,scattered clouds
1271,Ifanadiana,MG,-21.3,47.6333,61.21,99,98,1.68,light rain
1272,Hailar,CN,49.2,119.7,66.49,65,0,3.98,clear sky
1273,Bajitpur,BD,24.2167,90.95,81.68,82,93,4.38,overcast clouds
1274,Galesong,ID,-5.3166,119.3661,71.62,78,45,6.24,scattered clouds
1275,Nukus,UZ,42.4531,59.6103,78.78,41,0,23.02,clear sky
1276,Santa Ana,US,33.7456,-117.8678,98.71,50,40,9.22,scattered clouds
1277,Vaasa,FI,63.096,21.6158,58.95,82,20,3.44,few clouds
1278,Kaura Namoda,NG,12.5898,6.5779,73.85,85,98,4.79,overcast clouds
1279,Padron,ES,42.7388,-8.6606,66.74,81,0,2.77,clear sky
1280,Illapel,CL,-31.6308,-71.1653,58.14,66,0,2.89,clear sky
1281,Sialkot,PK,32.5101,74.5431,80.89,91,97,4.76,overcast clouds
1282,Great Bend,US,38.3645,-98.7648,78.93,65,20,5.75,few clouds
1283,Rancho Palos Verdes,US,33.7445,-118.387,90.09,77,6,7.0,clear sky
1284,Gorbehaza,HU,47.8333,21.2333,77.18,65,25,5.75,scattered clouds
1285,Recke,DE,52.3833,7.7167,65.05,69,100,10.65,overcast clouds
1286,Tazovskiy,RU,67.4667,78.7,51.91,96,33,5.12,scattered clouds
1287,Bainbridge,US,47.6262,-122.5212,98.96,49,5,4.0,clear sky
1288,Feldkirchen,DE,48.148,11.7434,67.15,84,100,3.69,overcast clouds
1289,Cuiaba,BR,-15.5961,-56.0967,85.93,32,0,4.61,clear sky
1290,Siguiri,GN,11.6667,-9.5,73.9,90,48,3.8,scattered clouds
1291,Taldan,RU,53.6667,124.8,65.52,94,74,2.53,broken clouds
1292,Udomlya,RU,57.8794,34.9925,52.83,96,99,4.52,overcast clouds
1293,Takoradi,GH,4.8845,-1.7554,75.13,79,82,11.03,broken clouds
1294,Mamakan,RU,57.8161,114.0028,66.11,74,99,1.5,overcast clouds
1295,Chepo,PA,9.1667,-79.1,77.0,95,100,1.63,overcast clouds
1296,Hommelvik,NO,63.4108,10.7942,50.88,87,100,6.91,overcast clouds
1297,Koumac,NC,-20.5667,164.2833,72.39,69,0,5.14,clear sky
1298,Verkhnyaya Toyma,RU,62.2349,44.9985,64.38,99,90,7.45,overcast clouds
1299,Port Keats,AU,-14.25,129.55,68.49,43,89,7.67,overcast clouds
1300,Natal,BR,-5.795,-35.2094,79.02,83,0,21.85,clear sky
1301,Troitsko-Pechorsk,RU,62.7084,56.1964,55.81,74,18,3.8,few clouds
1302,Brezno,SK,48.8043,19.6363,61.11,81,49,4.09,scattered clouds
1303,Murwara,IN,23.85,80.4,78.01,87,99,4.29,overcast clouds
1304,Fonte Boa,BR,-2.4959,-66.2662,78.46,73,71,2.24,broken clouds
1305,Slantsy,RU,59.1182,28.0914,55.2,95,83,4.59,broken clouds
1306,Grand Forks,US,47.9417,-97.4337,73.78,77,75,6.91,broken clouds
1307,Yelan-Kolenovskiy,RU,51.1632,41.151,66.97,87,61,5.86,broken clouds
1308,Damietta,EG,31.4165,31.8133,80.49,70,0,5.41,clear sky
1309,Kalabo,ZM,-14.97,22.6814,55.22,43,17,5.5,few clouds
1310,Ejido Hermosillo,MX,32.5121,-114.9238,107.85,18,29,10.22,scattered clouds
1311,Toguchin,RU,55.2353,84.3858,56.75,90,10,6.15,clear sky
1312,Palmer,US,42.1584,-72.3287,84.81,63,82,5.01,broken clouds
1313,Phan Thiet,VN,10.9333,108.1,76.89,89,32,5.75,scattered clouds
1314,Charleston,US,32.7766,-79.9309,91.56,77,20,14.97,few clouds
1315,Mumford,GH,5.2618,-0.759,74.89,83,88,15.75,overcast clouds
1316,Kattivakkam,IN,13.2167,80.3167,85.06,86,96,4.59,overcast clouds
1317,Portobelo,PA,9.55,-79.65,75.74,87,100,1.88,overcast clouds
1318,Bonnyville,CA,54.2668,-110.735,85.8,47,1,10.2,clear sky
1319,Mlandizi,TZ,-6.7,38.7333,70.14,91,73,1.59,broken clouds
1320,Yangjiang,CN,21.85,111.9667,81.41,87,81,2.44,broken clouds
1321,Tete,MZ,-16.1564,33.5867,59.14,76,0,0.0,clear sky
1322,Celestun,MX,20.8667,-90.4,85.14,69,62,19.82,broken clouds
1323,Sinjar,IQ,36.3209,41.8754,88.65,13,0,10.22,clear sky
1324,Leshan,CN,29.5623,103.7639,75.36,92,4,1.61,clear sky
1325,Shamary,RU,57.3434,58.2199,52.36,89,67,4.18,broken clouds
1326,Ajdabiya,LY,30.7554,20.2263,79.05,67,0,7.7,clear sky
1327,Maykor,RU,59.0059,55.88,60.13,75,85,2.33,overcast clouds
1328,Syracuse,IT,37.0881,15.2792,79.97,73,0,2.91,clear sky
1329,Tsabong,BW,-26.0217,22.401,66.79,28,79,14.97,broken clouds
1330,Kemijarvi,FI,66.7131,27.4306,48.85,89,100,9.73,overcast clouds
1331,Harlingen,US,26.1906,-97.6961,95.09,36,24,20.33,few clouds
1332,Anchorage,US,61.2181,-149.9003,72.86,43,40,5.01,scattered clouds
1333,Kavaratti,IN,10.5669,72.642,81.14,82,100,17.72,overcast clouds
1334,Suixi,CN,33.8907,116.7747,74.93,92,71,3.78,broken clouds
1335,Dekar,BW,-21.5333,21.9333,57.78,32,0,10.16,clear sky
1336,Maceio,BR,-9.6658,-35.7353,74.64,94,75,3.44,broken clouds
1337,Goldsboro,US,35.3849,-77.9928,93.29,58,40,0.0,scattered clouds
1338,Surt,LY,31.2089,16.5887,81.01,73,0,5.88,clear sky
1339,Yarmouth,US,41.7057,-70.2286,79.61,82,75,10.36,broken clouds
1340,Karasburg,NA,-28.0167,18.75,47.25,62,42,9.48,scattered clouds
1341,Valbonne,FR,43.6329,6.9991,76.51,65,0,6.91,clear sky
1342,Danielskuil,ZA,-28.1887,23.5395,57.65,40,56,21.47,broken clouds
1343,Altagracia De Orituco,VE,9.8601,-66.3814,73.31,91,66,2.44,broken clouds
1344,Pandan,PH,14.0453,124.1694,83.23,78,96,9.24,overcast clouds
1345,Farafangana,MG,-22.8167,47.8333,66.74,87,49,2.44,light rain
1346,Zhuhai,CN,22.2769,113.5678,87.85,84,0,2.3,clear sky
1347,Wittingen,DE,52.7269,10.7361,59.59,75,88,7.07,overcast clouds
1348,Winsum,NL,53.33,6.5208,59.99,77,100,11.1,overcast clouds
1349,Bairiki,KI,1.3292,172.9752,86.0,70,40,11.5,scattered clouds
1350,Malkangiri,IN,18.35,81.9,77.25,90,59,1.48,broken clouds
1351,Gashua,NG,12.871,11.0482,80.24,60,51,6.82,broken clouds
1352,Cabadiangan,PH,9.7531,122.4739,81.09,86,100,6.35,overcast clouds
1353,Kismayo,SO,-0.3582,42.5454,75.22,75,73,17.27,broken clouds
1354,Araouane,ML,18.9048,-3.5265,99.18,21,55,9.48,broken clouds
1355,Praya,CV,14.9215,-23.5087,82.94,65,20,3.44,few clouds
1356,Sovetskiy,RU,61.3614,63.5842,56.1,70,0,2.39,clear sky
1357,Bangangte,CM,5.1409,10.5198,59.94,97,100,3.53,overcast clouds
1358,Mirnyy,RU,62.5353,113.9611,69.24,64,5,7.0,clear sky
1359,Phibun Mangsahan,TH,15.2447,105.2291,78.78,86,40,4.54,scattered clouds
1360,Corum,TR,40.5,34.75,56.53,67,0,4.34,clear sky
1361,Balaguer,ES,41.7912,0.8109,75.42,87,13,8.12,few clouds
1362,Gushikawa,JP,26.3544,127.8686,85.23,94,8,9.55,clear sky
1363,Broken Hill,AU,-31.95,141.4333,47.52,47,100,7.78,overcast clouds
1364,Xiaoweizhai,CN,26.1903,107.5125,69.96,95,32,1.48,scattered clouds
1365,Mugur-Aksy,RU,50.35,90.5,49.03,73,11,1.25,few clouds
1366,Lubumbashi,CD,-11.6609,27.4794,56.48,50,38,4.29,scattered clouds
1367,Puerto Colombia,CO,10.9878,-74.9547,80.69,86,100,4.65,overcast clouds
1368,Blagoveshchenka,RU,52.8333,79.8667,63.16,73,49,9.37,scattered clouds
1369,Vicuna,CL,-30.0319,-70.7081,49.73,52,14,2.46,few clouds
1370,Zwedru,LR,6.0667,-8.1281,67.68,91,34,3.71,scattered clouds
1371,Baripada,IN,21.935,86.7214,81.43,78,78,4.81,broken clouds
1372,Bukachacha,RU,52.9833,116.9167,57.79,77,6,3.47,clear sky
1373,General Roca,AR,-39.0333,-67.5833,56.62,46,2,11.99,clear sky
1374,Outlook,CA,51.5001,-107.0513,83.23,32,0,3.58,clear sky
1375,Rangapara,IN,26.8167,92.65,75.56,95,67,2.62,broken clouds
1376,Shestakovo,RU,56.4915,103.96,56.19,99,100,4.25,light rain
1377,Sokoni,TZ,-6.4333,39.55,74.98,81,6,14.14,clear sky
1378,Koutsouras,GR,35.0339,25.9469,81.1,43,0,5.39,clear sky
1379,Shirokiy,RU,49.758,129.523,72.68,92,100,0.76,overcast clouds
1380,Hyeres,FR,43.1167,6.1167,80.69,52,0,1.14,clear sky
1381,Porto Novo,BJ,6.4965,2.6036,76.82,78,100,9.35,overcast clouds
1382,Great Falls,US,47.5002,-111.3008,92.66,25,0,5.75,clear sky
1383,Esqueda,MX,30.7167,-109.5833,86.43,39,79,4.54,broken clouds
1384,Dunmore East,IE,52.1514,-6.9861,62.69,89,75,1.41,broken clouds
1385,Timiryazevskoye,RU,56.49,84.8769,61.86,92,12,4.03,few clouds
1386,Blackwater,AU,-23.5833,148.8833,58.66,52,1,5.57,clear sky
1387,Port Moresby,PG,-9.4431,147.1797,79.27,76,60,5.08,broken clouds
1388,Igrim,RU,63.1906,64.4162,56.32,68,3,2.37,clear sky
1389,Saint Simons,US,31.1352,-81.3901,88.05,72,0,13.8,clear sky
1390,Uribia,CO,11.7139,-72.266,87.19,52,82,13.73,broken clouds
